date,channel,campaign_type,campaign_name,campaign_id,spend,revenue,clicks,impressions,conversions,roas
2024-01-24,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,67.224311,224.65668656,128.0,4277.0,2.333334,3.3418964540967924
2024-01-24,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,3.675954,0.0,6.0,215.0,0.0,0.0
2024-01-24,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,4.55002,0.0,10.0,121.0,0.0,0.0
2024-01-24,Google Ads,Search,Search_TM_Campaign_01,9988712287,112.97,252.03579731,319.0,1039.0,6.143904,2.2309975861733204
2024-01-24,Google Ads,Video,Video_Campaign_03,20437094522,0.10864,0.0,3.0,40.0,0.0,0.0
2024-01-25,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.31209,0.0,2.0,38.0,0.0,0.0
2024-01-25,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.4,0.0,1.0,5.0,0.0,0.0
2024-01-25,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,0.03,0.0,1.0,49.0,0.0,0.0
2024-01-25,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,4.256129,0.0,1.0,36.0,0.0,0.0
2024-01-25,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,72.428253,173.134054,118.0,5164.0,4.010954,2.3904215113403326
2024-01-25,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,17.656698,107.75,18.0,381.0,1.0,6.102500025769258
2024-01-25,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,1.44,0.0,4.0,121.0,0.0,0.0
2024-01-25,Google Ads,Search,Search_TM_Campaign_01,9988712287,122.46,1846.90462648,312.0,1155.0,15.334708,15.08169709684795
2024-01-25,Google Ads,Video,Video_Campaign_03,20437094522,0.313225,0.0,1.0,67.0,0.0,0.0
2024-01-26,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.122721,0.0,0.0,23.0,0.0,0.0
2024-01-26,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.0,0.0,0.0,3.0,0.0,0.0
2024-01-26,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,0.27001,0.0,2.0,57.0,0.0,0.0
2024-01-26,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,0.622726,0.0,0.0,68.0,0.0,0.0
2024-01-26,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,81.661546,53.64085237,131.0,4347.0,0.991008,0.6568679506753399
2024-01-26,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,1191.720084,3692.76401618,2386.0,297775.0,56.053532,3.0986840498527672
2024-01-26,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,0.16002,0.0,2.0,87.0,0.0,0.0
2024-01-26,Google Ads,Search,Search_TM_Campaign_01,9988712287,106.4,603.13312905,358.0,1164.0,7.241117,5.668544445958646
2024-01-26,Google Ads,Video,Video_Campaign_03,20437094522,0.216585,0.0,0.0,65.0,0.0,0.0
2024-01-27,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.075038,0.0,1.0,35.0,0.0,0.0
2024-01-27,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.03,0.0,1.0,2.0,0.0,0.0
2024-01-27,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,0.91001,0.0,5.0,88.0,0.0,0.0
2024-01-27,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,0.451147,0.0,0.0,103.0,0.0,0.0
2024-01-27,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,97.021646,202.20817008,133.0,4848.0,3.167888,2.0841552211967214
2024-01-27,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,2872.377959,9794.98603685,5385.0,684924.0,140.644659,3.4100616898829226
2024-01-27,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,0.37001,0.0,5.0,95.0,0.0,0.0
2024-01-27,Google Ads,Search,Search_TM_Campaign_01,9988712287,128.62,811.22507663,444.0,1521.0,5.715695,6.3071456743119265
2024-01-27,Google Ads,Video,Video_Campaign_03,20437094522,0.166193,0.0,1.0,84.0,0.0,0.0
2024-01-28,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.238382,0.0,1.0,77.0,0.0,0.0
2024-01-28,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.94,0.0,1.0,6.0,0.0,0.0
2024-01-28,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,1.31,0.0,4.0,75.0,0.0,0.0
2024-01-28,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,0.950563,0.0,2.0,131.0,0.0,0.0
2024-01-28,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,93.350162,45.83635092,133.0,4980.0,0.990842,0.49101522630458855
2024-01-28,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,2887.494197,6840.9956918,5323.0,728901.0,112.05844,2.369180758495564
2024-01-28,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,1.35001,0.0,5.0,113.0,0.0,0.0
2024-01-28,Google Ads,Search,Search_TM_Campaign_01,9988712287,188.728528,709.6063194300001,502.0,1601.0,9.238244000000002,3.7599314049119275
2024-01-28,Google Ads,Video,Video_Campaign_03,20437094522,0.103304,0.0,0.0,50.0,0.0,0.0
2024-01-29,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.488253,0.0,1.0,90.0,0.0,0.0
2024-01-29,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.0,0.0,0.0,3.0,0.0,0.0
2024-01-29,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,12.36002,467.90359329,9.0,315.0,2.1185270000000003,37.85621651825806
2024-01-29,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,9.380583,0.0,3.0,231.0,0.0,0.0
2024-01-29,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,85.777632,627.05,120.0,4182.0,6.0,7.310180817302114
2024-01-29,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,2519.512846,9045.83266123,4322.0,565609.0,155.65259099999997,3.590310196509314
2024-01-29,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,1.42,0.0,4.0,109.0,0.0,0.0
2024-01-29,Google Ads,Search,Search_TM_Campaign_01,9988712287,175.74,494.6980088,387.0,1273.0,8.007161,2.814942578809605
2024-01-29,Google Ads,Video,Video_Campaign_03,20437094522,0.178131,0.0,0.0,55.0,0.0,0.0
2024-01-30,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.470306,0.0,0.0,76.0,0.0,0.0
2024-01-30,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.0,0.0,0.0,2.0,0.0,0.0
2024-01-30,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,0.95002,0.0,5.0,96.0,0.0,0.0
2024-01-30,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,0.970249,0.0,1.0,156.0,0.0,0.0
2024-01-30,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,110.921056,329.84000000000003,96.0,3689.0,4.0,2.973646410290216
2024-01-30,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,2723.566623,7778.835300639999,4441.0,581918.0,125.034333,2.8561208067940105
2024-01-30,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,0.74003,0.0,2.0,73.0,0.0,0.0
2024-01-30,Google Ads,Search,Search_TM_Campaign_01,9988712287,172.69,691.78419312,368.0,1203.0,9.650103,4.005930818924084
2024-01-30,Google Ads,Video,Video_Campaign_03,20437094522,0.282046,0.0,1.0,107.0,0.0,0.0
2024-01-31,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.503405,0.0,0.0,38.0,0.0,0.0
2024-01-31,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.0,0.0,0.0,2.0,0.0,0.0
2024-01-31,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,4.77002,13.5438537,3.0,135.0,0.22607,2.839370421926952
2024-01-31,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,1.592266,0.0,0.0,110.0,0.0,0.0
2024-01-31,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,88.130446,552.85351219,122.0,4096.0,7.493656,6.273127361570369
2024-01-31,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,2848.255758,10151.19561012,4626.0,555216.0,157.19433400000003,3.564004244214364
2024-01-31,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,0.06002,0.0,2.0,50.0,0.0,0.0
2024-01-31,Google Ads,Search,Search_TM_Campaign_01,9988712287,116.7,1344.3857963,309.0,1240.0,14.773426,11.520015392459298
2024-01-31,Google Ads,Video,Video_Campaign_03,20437094522,0.130805,0.0,2.0,62.0,0.0,0.0
2024-02-01,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.648481,0.0,0.0,57.0,0.0,0.0
2024-02-01,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.0,0.0,0.0,6.0,0.0,0.0
2024-02-01,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,4.84,62.34,9.0,890.0,1.5,12.8801652892562
2024-02-01,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,3.647627,0.0,7.0,247.0,0.0,0.0
2024-02-01,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,135.604835,355.29621238,162.0,4718.0,3.30298,2.620085134722519
2024-02-01,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,4026.010575,14068.85479935,6304.0,850429.0,234.140735,3.494490274494622
2024-02-01,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,0.74004,0.0,5.0,135.0,0.0,0.0
2024-02-01,Google Ads,Search,Search_TM_Campaign_01,9988712287,151.93,850.2611501199999,351.0,1184.0,11.597054,5.596400645823734
2024-02-01,Google Ads,Video,Video_Campaign_03,20437094522,0.094809,0.0,1.0,52.0,0.0,0.0
2024-02-02,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,1.367458,0.0,0.0,81.0,0.0,0.0
2024-02-02,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.49,0.0,1.0,7.0,0.0,0.0
2024-02-02,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,25.17,127.8033519,8.0,811.0,0.556896,5.077606352800953
2024-02-02,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,1.850992,0.0,2.0,346.0,0.0,0.0
2024-02-02,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,109.703068,516.03,125.0,4344.0,6.0,4.70387938466771
2024-02-02,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,3291.629457,10246.02601312,5311.0,679749.0,156.851097,3.1127519506579744
2024-02-02,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,0.61,0.0,5.0,149.0,0.0,0.0
2024-02-02,Google Ads,Search,Search_TM_Campaign_01,9988712287,128.73,914.89902739,338.0,1244.0,10.479293,7.107115881224269
2024-02-02,Google Ads,Video,Video_Campaign_03,20437094522,0.204901,0.0,2.0,48.0,0.0,0.0
2024-02-03,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,1.544141,0.0,1.0,105.0,0.0,0.0
2024-02-03,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.4,0.0,1.0,3.0,0.0,0.0
2024-02-03,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,16.48002,0.0,3.0,249.0,0.0,0.0
2024-02-03,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,3.045561,30.02,3.0,292.0,1.0,9.856968880281826
2024-02-03,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,117.82384,233.38,183.0,6553.0,4.0,1.9807536403498647
2024-02-03,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,3820.379621,10790.55132289,6127.0,823954.0,151.992107,2.8244709671196313
2024-02-03,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,2.7505,53.14,2.0,99.0,2.0,19.320123613888384
2024-02-03,Google Ads,Search,Search_TM_Campaign_01,9988712287,190.47,1280.22121759,481.0,1653.0,13.013566,6.721379837192209
2024-02-03,Google Ads,Video,Video_Campaign_03,20437094522,0.083264,0.0,1.0,56.0,0.0,0.0
2024-02-04,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.472973,0.0,0.0,43.0,0.0,0.0
2024-02-04,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.0,0.0,0.0,1.0,0.0,0.0
2024-02-04,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,4.61004,0.0,5.0,125.0,0.0,0.0
2024-02-04,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,1.605454,0.0,0.0,184.0,0.0,0.0
2024-02-04,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,147.137585,497.32826506,203.0,6936.0,7.446894,3.380021937019015
2024-02-04,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,3679.164951,9164.9524846,6055.0,789636.0,134.011812,2.491041474535943
2024-02-04,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,0.95318,0.0,4.0,60.0,0.0,0.0
2024-02-04,Google Ads,Search,Search_TM_Campaign_01,9988712287,150.67,1495.60877113,473.0,1474.0,15.024808,9.926387277692971
2024-02-04,Google Ads,Video,Video_Campaign_03,20437094522,0.035621,0.0,0.0,18.0,0.0,0.0
2024-02-05,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.0104,0.0,0.0,13.0,0.0,0.0
2024-02-05,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.0,0.0,0.0,1.0,0.0,0.0
2024-02-05,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,1.384492,0.0,3.0,118.0,0.0,0.0
2024-02-05,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,2.269151,0.0,1.0,192.0,0.0,0.0
2024-02-05,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,110.321799,860.98853528,165.0,5053.0,5.524899,7.804337339350313
2024-02-05,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,3227.121601,11387.08244036,4914.0,621319.0,153.040458,3.5285569768525127
2024-02-05,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,0.01032,0.0,1.0,29.0,0.0,0.0
2024-02-05,Google Ads,Search,Search_TM_Campaign_01,9988712287,126.14,488.93693987,364.0,1202.0,7.302105,3.876145075868083
2024-02-05,Google Ads,Video,Video_Campaign_03,20437094522,0.134136,0.0,0.0,27.0,0.0,0.0
2024-02-06,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,2.642569,0.0,8.0,837.0,0.0,0.0
2024-02-06,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.42,0.0,2.0,267.0,0.0,0.0
2024-02-06,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,379.41001,1515.08738266,520.0,63602.0,19.869853,3.993272034810046
2024-02-06,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,136.18132,478.36918897,285.0,33433.0,9.198982,3.5127372019157987
2024-02-06,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,110.238227,600.19,142.0,4432.0,6.0,5.444481613442496
2024-02-06,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,1698.325724,3804.80813445,2703.0,338827.0,64.598641,2.240328860760988
2024-02-06,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,29.58,0.0,83.0,9416.0,0.0,0.0
2024-02-06,Google Ads,Search,Search_TM_Campaign_01,9988712287,186.05,901.40602411,377.0,1297.0,11.601271,4.844966536468691
2024-02-06,Google Ads,Video,Video_Campaign_03,20437094522,0.059826,0.0,0.0,34.0,0.0,0.0
2024-02-07,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.00304,0.0,0.0,143.0,0.0,0.0
2024-02-07,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.0,0.0,0.0,479.0,0.0,0.0
2024-02-07,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,645.5681,2683.82811257,907.0,112645.0,41.181009,4.157312160514127
2024-02-07,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,297.707095,1064.53258014,603.0,66033.0,22.757302000000003,3.5757716158561825
2024-02-07,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,96.205634,1231.061828,140.0,3609.0,8.408411000000001,12.796151086120384
2024-02-07,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,516.727164,3506.00696275,1056.0,146475.0,43.655837000000005,6.785025458328721
2024-02-07,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,57.46145,278.69816069,160.0,16669.0,4.409904,4.850176260606024
2024-02-07,Google Ads,Search,Search_TM_Campaign_01,9988712287,152.58,1688.75475935,382.0,1306.0,15.487664,11.067995539061476
2024-02-07,Google Ads,Video,Video_Campaign_03,20437094522,0.027096,0.0,0.0,21.0,0.0,0.0
2024-02-08,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.011856,0.0,0.0,16.0,0.0,0.0
2024-02-08,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,0.24,0.0,1.0,469.0,0.0,0.0
2024-02-08,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,596.358219,1976.61707517,875.0,102670.0,28.023258,3.3144794725634528
2024-02-08,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,225.136689,874.62913883,519.0,60529.0,21.141048,3.88488052620335
2024-02-08,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,60.421688,76.1634,89.0,4137.0,2.001695,1.2605308213170077
2024-02-08,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,420.701592,2656.17515048,959.0,137315.0,23.026774,6.313679817213528
2024-02-08,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,44.48725,30.50360746,148.0,14970.0,1.058849,0.685670781178877
2024-02-08,Google Ads,Search,Search_TM_Campaign_01,9988712287,138.72,779.54730389,369.0,1335.0,10.33366,5.619573989979815
2024-02-08,Google Ads,Video,Video_Campaign_03,20437094522,0.098777,0.0,0.0,24.0,0.0,0.0
2024-02-09,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.076377,0.0,0.0,41.0,0.0,0.0
2024-02-09,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,1.94,0.0,5.0,384.0,0.0,0.0
2024-02-09,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,498.935091,2375.23796604,750.0,91054.0,33.18749,4.760615175972861
2024-02-09,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,172.210681,759.06203392,496.0,49021.0,18.264315,4.407752350273791
2024-02-09,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,61.207103,74.25310915,86.0,4053.0,0.952085,1.2131452970417502
2024-02-09,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,448.948592,1076.94229518,958.0,132827.0,16.261448,2.398809828943622
2024-02-09,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,39.27001,24.99,127.0,12259.0,1.0,0.6363634743153872
2024-02-09,Google Ads,Search,Search_TM_Campaign_01,9988712287,116.84,768.47133128,360.0,1177.0,11.004692,6.577125396097227
2024-02-09,Google Ads,Video,Video_Campaign_03,20437094522,0.09947,0.0,0.0,26.0,0.0,0.0
2024-02-10,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.049936,0.0,0.0,31.0,0.0,0.0
2024-02-10,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,1.31,0.0,8.0,458.0,0.0,0.0
2024-02-10,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,588.024437,2036.09984107,889.0,90130.0,30.516495000000003,3.4626109272904246
2024-02-10,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,197.531945,626.95492611,554.0,53914.0,15.956589,3.17394194701014
2024-02-10,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,62.84281,297.5730935,99.0,5265.0,3.993177,4.735197129154473
2024-02-10,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,426.430145,2294.92982611,1072.0,148857.0,23.490469,5.381725126655856
2024-02-10,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,46.69003,218.62924115,141.0,13170.0,3.998365,4.682568016126783
2024-02-10,Google Ads,Search,Search_TM_Campaign_01,9988712287,121.83,887.75295781,387.0,1537.0,9.235716,7.286817350488386
2024-02-10,Google Ads,Video,Video_Campaign_03,20437094522,0.10774,0.0,0.0,22.0,0.0,0.0
2024-02-11,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.078482,0.0,3.0,48.0,0.0,0.0
2024-02-11,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,3.38,0.0,10.0,425.0,0.0,0.0
2024-02-11,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,510.035624,2092.49322569,840.0,89007.0,26.074025,4.102641319991405
2024-02-11,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,190.218354,674.47418909,500.0,55637.0,13.457026,3.5457892201611627
2024-02-11,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,40.840561,0.0,77.0,4150.0,0.0,0.0
2024-02-11,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,450.5322,978.05838015,957.0,143917.0,11.946258,2.170895621112098
2024-02-11,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,45.08001,86.4740251,148.0,12509.0,2.24629,1.9182343814919296
2024-02-11,Google Ads,Search,Search_TM_Campaign_01,9988712287,132.1,642.15,420.0,1408.0,6.0,4.86109008327025
2024-02-11,Google Ads,Video,Video_Campaign_03,20437094522,0.067581,0.0,1.0,6.0,0.0,0.0
2024-02-12,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,0.039229,0.0,0.0,32.0,0.0,0.0
2024-02-12,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,4.9,243.0,11.0,519.0,2.0,49.59183673469387
2024-02-12,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,618.439176,2183.825,904.0,106842.0,32.5,3.5311880048168227
2024-02-12,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,235.397341,819.81708935,484.0,54251.0,16.986065,3.4826947741521
2024-02-12,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,79.678622,329.94,82.0,5399.0,3.0,4.140884866206647
2024-02-12,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,609.710308,1515.1549368,1034.0,143697.0,20.791926,2.4850407101859266
2024-02-12,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,62.29001,103.38229676,136.0,13978.0,2.195328,1.65969305126135
2024-02-12,Google Ads,Search,Search_TM_Campaign_01,9988712287,178.96,870.42388108,386.0,1279.0,10.401455,4.863790126732231
2024-02-12,Google Ads,Video,Video_Campaign_03,20437094522,0.052511,0.0,0.0,3.0,0.0,0.0
2024-02-13,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,3.123492,0.0,10.0,1433.0,0.0,0.0
2024-02-13,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,3.23,0.0,9.0,547.0,0.0,0.0
2024-02-13,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,665.659972,1554.43744844,985.0,125320.0,27.710446,2.3351823961558558
2024-02-13,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,207.75133,226.8,512.0,64104.0,5.0,1.0916897619861208
2024-02-13,Google Ads,Performance Max,Pmax_Campaign_07,20761218206,176.929824,244.99,131.0,13048.0,5.0,1.3846732815378826
2024-02-13,Google Ads,Performance Max,Pmax_NTM_Campaign_10,18253990962,319.436854,1114.06,778.0,121847.0,14.5,3.4875750435483566
2024-02-13,Google Ads,Performance Max,Pmax_NTM_Campaign_11,18259733009,43.35008,186.63,143.0,13608.0,3.0,4.30518236644546
2024-02-13,Google Ads,Search,Search_TM_Campaign_01,9988712287,132.29,581.3199999999999,362.0,1366.0,7.5,4.394285282334265
2024-02-13,Google Ads,Video,Video_Campaign_03,20437094522,0.059552,0.0,0.0,26.0,0.0,0.0
2024-02-14,Google Ads,Performance Max,Pmax_Campaign_03,18253980912,2.581817,0.0,6.0,1373.0,0.0,0.0
2024-02-14,Google Ads,Performance Max,Pmax_Campaign_04,18255780139,6.74,0.0,6.0,757.0,0.0,0.0
2024-02-14,Google Ads,Performance Max,Pmax_Campaign_05,20123547793,568.25001,2228.37393798,999.0,106442.0,38.055099,3.921467485728685
2024-02-14,Google Ads,Performance Max,Pmax_Campaign_06,20233159677,169.284785,434.98797582,415.0,50955.0,8.985163,2.5695633297463796
